DATAFLOW,FREQ,REF_AREA,DATA_TYPE,MEASURE,SEX,AGE,EDU_LEV_HIGHEST,LABOUR_PROFESS_STATUS_B,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_MEASURE,NOTE_SEX,NOTE_AGE,NOTE_EDU_LEV_HIGHEST,NOTE_LABOUR_PROFESS_STATUS_B,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y_GE75,99,99,2023,39.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y14-17,99,99,2023,41.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y18-19,99,99,2023,39.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y20-24,99,99,2023,38.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y25-34,99,99,2023,39.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y35-44,99,99,2023,37.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y45-54,99,99,2023,37.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y55-59,99,99,2023,37,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y60-64,99,99,2023,36.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,HSC,9,Y65-74,99,99,2023,38.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y_GE14,99,99,2023,9485,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y_GE75,99,99,2023,1130,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y14-17,99,99,2023,497,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y18-19,99,99,2023,229,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y20-24,99,99,2023,593,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y25-34,99,99,2023,1163,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y35-44,99,99,2023,1308,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y45-54,99,99,2023,1726,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y55-59,99,99,2023,863,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y60-64,99,99,2023,714,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,1,Y65-74,99,99,2023,1261,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y_GE14,99,99,2023,10408,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y_GE75,99,99,2023,1704,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y14-17,99,99,2023,453,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y18-19,99,99,2023,241,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y20-24,99,99,2023,527,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y25-34,99,99,2023,1237,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y35-44,99,99,2023,1339,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y45-54,99,99,2023,1749,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y55-59,99,99,2023,917,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y60-64,99,99,2023,804,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,2,Y65-74,99,99,2023,1437,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,9,Y_GE14,99,99,2023,19893,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,9,Y_GE75,99,99,2023,2834,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,9,Y14-17,99,99,2023,950,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,9,Y18-19,99,99,2023,470,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,9,Y20-24,99,99,2023,1120,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,9,Y25-34,99,99,2023,2400,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,9,Y35-44,99,99,2023,2647,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,9,Y45-54,99,99,2023,3475,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,9,Y55-59,99,99,2023,1780,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,9,Y60-64,99,99,2023,1518,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNAL,THV,9,Y65-74,99,99,2023,2698,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,1,Y_GE14,99,99,2023,43.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,1,Y_GE75,99,99,2023,43.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,1,Y14-17,99,99,2023,41.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,1,Y18-19,99,99,2023,45.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,1,Y20-24,99,99,2023,43.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,1,Y25-34,99,99,2023,44.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,1,Y35-44,99,99,2023,45.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,1,Y45-54,99,99,2023,43.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,1,Y55-59,99,99,2023,44.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,1,Y60-64,99,99,2023,43,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,1,Y65-74,99,99,2023,43.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,2,Y_GE14,99,99,2023,42.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,2,Y_GE75,99,99,2023,42.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,2,Y14-17,99,99,2023,40.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,2,Y18-19,99,99,2023,41.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,2,Y20-24,99,99,2023,43.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,2,Y25-34,99,99,2023,41.4,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,2,Y35-44,99,99,2023,42.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,2,Y45-54,99,99,2023,44.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,2,Y55-59,99,99,2023,43.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,2,Y60-64,99,99,2023,44.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,2,Y65-74,99,99,2023,40.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,9,Y_GE14,99,99,2023,43.4,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,9,Y_GE75,99,99,2023,43,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,9,Y14-17,99,99,2023,41.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,9,Y18-19,99,99,2023,43.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,9,Y20-24,99,99,2023,43.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,9,Y25-34,99,99,2023,43,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,9,Y35-44,99,99,2023,44,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,9,Y45-54,99,99,2023,44.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,9,Y55-59,99,99,2023,43.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,9,Y60-64,99,99,2023,43.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,HSC,9,Y65-74,99,99,2023,42.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,1,Y_GE14,99,99,2023,11024,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,1,Y_GE75,99,99,2023,1242,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,1,Y14-17,99,99,2023,503,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,1,Y18-19,99,99,2023,268,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,1,Y20-24,99,99,2023,647,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,1,Y25-34,99,99,2023,1399,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,1,Y35-44,99,99,2023,1598,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,1,Y45-54,99,99,2023,2004,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,1,Y55-59,99,99,2023,1042,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,1,Y60-64,99,99,2023,865,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,1,Y65-74,99,99,2023,1457,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,2,Y_GE14,99,99,2023,11407,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,2,Y_GE75,99,99,2023,1815,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,2,Y14-17,99,99,2023,432,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,2,Y18-19,99,99,2023,254,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,2,Y20-24,99,99,2023,617,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,2,Y25-34,99,99,2023,1244,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,2,Y35-44,99,99,2023,1502,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,2,Y45-54,99,99,2023,2077,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,2,Y55-59,99,99,2023,1066,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,2,Y60-64,99,99,2023,941,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,2,Y65-74,99,99,2023,1460,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,9,Y_GE14,99,99,2023,22431,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,9,Y_GE75,99,99,2023,3058,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,9,Y14-17,99,99,2023,934,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,9,Y18-19,99,99,2023,522,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,9,Y20-24,99,99,2023,1264,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,9,Y25-34,99,99,2023,2643,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,9,Y35-44,99,99,2023,3099,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,9,Y45-54,99,99,2023,4081,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,9,Y55-59,99,99,2023,2108,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,9,Y60-64,99,99,2023,1806,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGNM,THV,9,Y65-74,99,99,2023,2917,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,1,Y_GE14,99,99,2023,13.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,1,Y_GE75,99,99,2023,11.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,1,Y14-17,99,99,2023,12.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,1,Y18-19,99,99,2023,9.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,1,Y20-24,99,99,2023,11.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,1,Y25-34,99,99,2023,14.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,1,Y35-44,99,99,2023,13.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,1,Y45-54,99,99,2023,13.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,1,Y55-59,99,99,2023,13.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,1,Y60-64,99,99,2023,16.4,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,1,Y65-74,99,99,2023,13.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,2,Y_GE14,99,99,2023,13.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,2,Y_GE75,99,99,2023,11.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,2,Y14-17,99,99,2023,9.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,2,Y18-19,99,99,2023,15.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,2,Y20-24,99,99,2023,14.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,2,Y25-34,99,99,2023,12.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,2,Y35-44,99,99,2023,15.4,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,2,Y45-54,99,99,2023,12.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,2,Y55-59,99,99,2023,15.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,2,Y60-64,99,99,2023,14.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,2,Y65-74,99,99,2023,13.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,9,Y_GE14,99,99,2023,13.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,9,Y_GE75,99,99,2023,11.4,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,9,Y14-17,99,99,2023,11.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,9,Y18-19,99,99,2023,12.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,9,Y20-24,99,99,2023,12.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,9,Y25-34,99,99,2023,13.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,9,Y35-44,99,99,2023,14.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,9,Y45-54,99,99,2023,13.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,9,Y55-59,99,99,2023,14.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,9,Y60-64,99,99,2023,15.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,HSC,9,Y65-74,99,99,2023,13.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,1,Y_GE14,99,99,2023,3350,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,1,Y_GE75,99,99,2023,343,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,1,Y14-17,99,99,2023,152,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,1,Y18-19,99,99,2023,56,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,1,Y20-24,99,99,2023,166,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,1,Y25-34,99,99,2023,445,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,1,Y35-44,99,99,2023,466,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,1,Y45-54,99,99,2023,627,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,1,Y55-59,99,99,2023,308,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,1,Y60-64,99,99,2023,329,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,1,Y65-74,99,99,2023,456,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,2,Y_GE14,99,99,2023,3549,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,2,Y_GE75,99,99,2023,468,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,2,Y14-17,99,99,2023,104,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,2,Y18-19,99,99,2023,93,,,,,,,,,,,,,
